orderID,is_good_comp_predicted,probability_good_comp
4760530,0,0.01
4760530,0,0.17
4760530,0,0.2
4760530,0,0.04
4760530,0,0.06
4760530,0,0.02
4760530,0,0.0
4760530,0,0.11
4760530,0,0.0
4760530,0,0.05
4760530,0,0.21
4760530,0,0.21
4760530,0,0.0
4760530,0,0.17
4760530,0,0.06
4760530,0,0.0
4760530,0,0.0
4760530,0,0.05
4760530,0,0.1
4760530,0,0.07
4760530,0,0.0
4760530,0,0.21
4760530,0,0.06
4760530,0,0.04
4760530,0,0.12
4760530,0,0.01
4760530,0,0.04
4760530,0,0.1
4760530,0,0.04
4760530,0,0.08
4760530,0,0.1
4760530,0,0.0
4760530,0,0.02
4760530,0,0.02
4760530,0,0.07
4760530,0,0.02
4760530,0,0.03
4760530,0,0.0
4760530,0,0.0
4760530,0,0.01
4760530,0,0.01
4760530,0,0.0
4760530,0,0.1
4760530,0,0.0
4760530,0,0.04
4760530,0,0.02
4760530,0,0.01
4760530,0,0.05
4760530,0,0.0
4760530,0,0.0
4760530,0,0.01
4760530,0,0.01
4760530,0,0.0
4760530,0,0.0
4760530,0,0.14
4760530,0,0.16
4760530,0,0.12
4760530,0,0.0
4760530,0,0.0
4760530,0,0.09
4760530,0,0.01
4760530,0,0.0
4760530,0,0.01
4760530,0,0.03
4760530,0,0.02
4760530,0,0.0
4760530,0,0.06
4760530,0,0.04
4760530,0,0.01
4760530,0,0.02
4760530,0,0.01
4760530,0,0.02
4760530,0,0.0
4760530,0,0.01
4760530,0,0.11
4760530,0,0.0
4760530,0,0.01
4760530,0,0.04
4760530,0,0.03
4760530,0,0.0
4760530,0,0.04
4760530,0,0.02
4760530,0,0.01
4760530,0,0.06
4760530,0,0.04
4760530,0,0.01
4760530,0,0.0
4760530,0,0.02
4760530,0,0.01
4760530,0,0.01
4760530,0,0.0
4760530,0,0.04
4760530,0,0.01
4760530,0,0.0
4760530,0,0.03
4760530,0,0.03
4760530,0,0.02
4760530,0,0.02
4760530,0,0.13
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.02
4760530,0,0.0
4760530,0,0.0
4760530,0,0.02
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.11
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.01
4760530,0,0.0
4760530,0,0.02
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.0
4760530,0,0.06
4760530,0,0.0
4760530,0,0.0
4760530,0,0.01
4760530,0,0.0
4760530,0,0.01
4760530,0,0.0
4760530,0,0.0
4760530,0,0.01
4760530,0,0.01
4760630,0,0.07
4760630,0,0.06
4760630,0,0.29
4760630,0,0.0
4760630,0,0.01
4760630,0,0.0
4760630,0,0.0
4760630,0,0.04
4760630,0,0.0
4760630,0,0.01
4760630,0,0.0
4760630,1,0.68
4760630,0,0.01
4760630,0,0.05
4760630,0,0.0
4760630,1,0.87
4760630,0,0.01
4760630,0,0.0
4760630,0,0.01
4760630,0,0.01
4760630,0,0.01
4760630,0,0.0
4760630,0,0.03
4760630,0,0.03
4760630,0,0.03
4760630,0,0.0
4760630,0,0.0
4760630,0,0.01
4760630,0,0.12
4760630,0,0.1
4760630,0,0.03
4760630,0,0.05
4760630,0,0.04
4760630,0,0.05
4760630,0,0.21
4760630,0,0.16
4760630,0,0.01
4760630,0,0.0
4760630,0,0.05
4760630,0,0.01
4760630,0,0.0
4760630,0,0.01
4760630,0,0.08
4760630,0,0.07
4760630,0,0.12
4760630,0,0.01
4760630,0,0.01
4760630,0,0.06
4760630,0,0.1
4760630,0,0.0
4760630,0,0.16
4760630,0,0.0
4760630,0,0.15
4760630,0,0.0
4760630,0,0.01
4760630,0,0.0
4760630,0,0.01
4760630,0,0.0
4760630,0,0.03
4760630,0,0.0
4760630,0,0.02
4760630,0,0.15
4760630,0,0.07
4760630,0,0.0
4760630,0,0.01
4760630,0,0.12
4760630,0,0.28
4760630,0,0.02
4760630,0,0.38
4760630,1,0.93
4760630,0,0.0
4760630,0,0.07
4760630,0,0.0
4760630,0,0.1
4760630,0,0.0
4760630,0,0.03
4760630,0,0.03
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.08
4760630,0,0.08
4760630,0,0.04
4760630,0,0.17
4760630,0,0.03
4760630,0,0.02
4760630,0,0.01
4760630,0,0.01
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.03
4760630,0,0.0
4760630,0,0.0
4760630,0,0.03
4760630,0,0.02
4760630,0,0.03
4760630,0,0.04
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.0
4760630,0,0.04
4760630,0,0.0
4760630,0,0.0
4760630,0,0.02
4760630,0,0.0
4760630,0,0.0
4760630,0,0.1
4760630,0,0.0
4760651,0,0.11
4760651,0,0.0
4760651,0,0.12
4760651,0,0.28
4760651,0,0.18
4760651,0,0.07
4760651,0,0.28
4760651,0,0.08
4760651,0,0.14
4760651,0,0.45
4760651,0,0.01
4760651,0,0.03
4760651,0,0.1
4760651,0,0.2
4760651,0,0.02
4760651,0,0.19
4760651,0,0.02
4760651,0,0.05
4760651,0,0.03
4760651,0,0.02
4760651,0,0.0
4760651,0,0.16
4760651,0,0.05
4760651,0,0.29
4760651,0,0.02
4760651,0,0.04
4760651,0,0.05
4760651,0,0.04
4760651,0,0.11
4760651,0,0.21
4760651,0,0.32
4760651,0,0.07
4760651,0,0.14
4760651,0,0.46
4760651,0,0.02
4760651,0,0.05
4760651,0,0.13
4760651,0,0.06
4760651,0,0.08
4760651,0,0.06
4760651,0,0.19
4760651,0,0.01
4760651,0,0.01
4760651,0,0.02
4760651,0,0.02
4760651,0,0.24
4760651,0,0.14
4760900,0,0.0
4760900,0,0.04
4760900,0,0.02
4760900,0,0.08
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.05
4760900,0,0.0
4760900,0,0.31
4760900,0,0.0
4760900,0,0.01
4760900,0,0.0
4760900,1,0.87
4760900,0,0.05
4760900,0,0.11
4760900,0,0.11
4760900,0,0.01
4760900,0,0.0
4760900,0,0.0
4760900,0,0.2
4760900,0,0.0
4760900,0,0.0
4760900,0,0.09
4760900,0,0.43
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.06
4760900,0,0.0
4760900,0,0.0
4760900,0,0.01
4760900,0,0.14
4760900,0,0.0
4760900,0,0.0
4760900,0,0.08
4760900,0,0.0
4760900,0,0.0
4760900,0,0.27
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.13
4760900,0,0.01
4760900,0,0.0
4760900,0,0.22
4760900,0,0.0
4760900,0,0.0
4760900,1,0.92
4760900,0,0.0
4760900,0,0.05
4760900,0,0.05
4760900,0,0.13
4760900,0,0.02
4760900,0,0.0
4760900,0,0.01
4760900,0,0.03
4760900,0,0.24
4760900,0,0.08
4760900,0,0.08
4760900,0,0.01
4760900,0,0.09
4760900,0,0.04
4760900,0,0.02
4760900,1,0.76
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,1,0.84
4760900,0,0.06
4760900,0,0.01
4760900,0,0.02
4760900,0,0.02
4760900,0,0.05
4760900,0,0.37
4760900,0,0.0
4760900,0,0.0
4760900,0,0.05
4760900,0,0.03
4760900,0,0.0
4760900,0,0.0
4760900,0,0.0
4760900,0,0.13
4760900,0,0.0
4760900,0,0.02
4760900,0,0.0
4760900,0,0.09
4760900,0,0.03
4760900,0,0.06
4760900,0,0.0
4760900,0,0.0
4760900,0,0.01
4760900,0,0.1
4760900,0,0.08
4760900,0,0.0
4760900,0,0.01
4760900,0,0.0
4760900,0,0.2
4760900,0,0.16
4760900,0,0.0
4760900,0,0.0
4760900,0,0.01
4760900,0,0.19
4760900,0,0.0
4760900,0,0.21
4760900,0,0.13
4760900,0,0.06
4760900,0,0.01
4760900,0,0.18
4760900,0,0.04
4760900,0,0.0
4760900,0,0.0
4760900,0,0.08
4760900,0,0.0
4760900,0,0.39
4760900,0,0.02
4760900,0,0.01
4760900,0,0.03
4760900,0,0.0
4760900,0,0.05
4760900,1,0.88
4760900,0,0.0
4760900,0,0.04
4760900,0,0.31
4760900,0,0.09
4760900,0,0.13
4760900,0,0.04
4760900,0,0.04
4760900,0,0.24
4760900,0,0.07
4760900,0,0.19
4760900,0,0.04
4760900,0,0.1
4760900,1,0.79
4760900,0,0.01
4760900,0,0.01
4760900,0,0.0
4760900,0,0.08
4760900,0,0.06
4760900,0,0.01
4760900,0,0.0
4760900,0,0.47
4760900,0,0.01
4760900,0,0.0
4760900,0,0.03
4760900,0,0.21
4760900,0,0.05
4760900,0,0.04
4760900,0,0.03
4760900,0,0.11
4760900,0,0.0
4760900,0,0.01
4760900,0,0.12
4760900,0,0.21
4760900,0,0.25
4760900,0,0.0
4760900,0,0.0
4760900,0,0.02
4760900,0,0.01
4760900,0,0.33
4760900,0,0.01
4760900,0,0.0
4760900,0,0.0
4760900,0,0.03
4760900,0,0.24
4760900,0,0.05
4760900,0,0.0
4760900,1,1.0
4760900,0,0.3
4760900,0,0.0
4760900,0,0.06
4760900,0,0.01
4760900,0,0.0
4760900,0,0.18
4760900,0,0.36
4760900,0,0.0
4760900,0,0.01
4760900,0,0.0
4760900,0,0.0
4760900,0,0.07
4760900,0,0.08
4760900,0,0.09
4760900,0,0.08
4760900,1,1.0
4760900,0,0.06
4760900,0,0.1
4760900,0,0.0
4760900,0,0.1
4760900,0,0.01
4760900,0,0.02
4760900,0,0.06
4760900,0,0.16
4760900,0,0.0
4760900,0,0.04
4760900,1,0.83
4760900,0,0.26
4760900,0,0.0
4760900,0,0.11
4760900,0,0.05
4760900,0,0.16
4760900,0,0.1
4760900,0,0.02
4760900,0,0.06
4760900,0,0.06
4760900,0,0.14
4760900,1,0.98
4760900,0,0.0
4760900,0,0.17
4760900,0,0.0
4760900,1,0.85
4760900,0,0.11
4760900,0,0.0
4760900,1,0.78
4760900,0,0.04
4760900,0,0.0
4760900,0,0.09
4760900,0,0.01
4760900,0,0.0
4760900,0,0.17
4760900,0,0.02
4742669,1,0.77
4742669,1,0.96
4742669,0,0.08
4742669,0,0.18
4742669,0,0.11
4742669,0,0.0
4742669,0,0.07
4742669,0,0.0
4742669,0,0.15
4742669,0,0.21
4742669,0,0.04
4742669,0,0.02
4742669,0,0.1
4742669,0,0.04
4742669,1,0.68
4742669,0,0.25
4742669,0,0.1
4742669,0,0.03
4742669,0,0.1
4742669,0,0.08
4742669,0,0.0
4742669,0,0.07
4742669,0,0.0
4742669,0,0.03
4742669,0,0.02
4742669,0,0.03
4742669,0,0.12
4742669,0,0.27
4742669,0,0.02
4742669,0,0.22
4742669,0,0.02
4742669,0,0.4
4742669,0,0.02
4742669,0,0.01
4742669,0,0.0
4742669,0,0.09
4742669,1,0.73
4742669,0,0.0
4742669,0,0.06
4742669,0,0.25
4742669,1,0.59
4742669,0,0.01
4742669,0,0.04
4742669,0,0.03
4742669,0,0.0
4742669,0,0.0
4742669,0,0.14
4742669,0,0.0
4742669,0,0.0
4742669,0,0.15
4742669,0,0.01
4742669,0,0.0
4742669,0,0.0
4742669,0,0.0
4742669,0,0.0
4742669,0,0.01
4742669,0,0.0
4742669,0,0.01
4742669,0,0.0
4742669,0,0.03
4742669,0,0.03
4742669,0,0.02
4742669,0,0.01
4742669,0,0.03
4742669,0,0.05
4742669,0,0.03
4742669,0,0.02
4742669,0,0.13
4742669,0,0.21
4742669,0,0.37
4742669,0,0.03
4742669,0,0.0
4742669,0,0.04
4742669,0,0.26
4742669,0,0.02
4742669,0,0.46
4742669,0,0.02
4742669,0,0.04
4742669,0,0.02
4742669,0,0.07
4742669,0,0.0
4742669,0,0.04
4742669,0,0.02
4742669,0,0.0
4742669,0,0.01
4742669,0,0.01
4742669,0,0.03
4742669,0,0.16
4742669,0,0.04
4742669,0,0.0
4742669,0,0.06
4742669,0,0.0
4742669,0,0.0
4742669,0,0.03
4742669,0,0.01
4742669,0,0.05
4742669,0,0.04
4742669,0,0.16
4742669,0,0.0
4742669,0,0.0
4742669,0,0.0
4742669,0,0.02
4742669,0,0.12
4742669,0,0.01
4742669,0,0.21
4742669,0,0.0
4742669,0,0.04
4742669,0,0.08
4742669,0,0.02
4742669,0,0.09
4742669,0,0.02
4742669,0,0.04
4742669,0,0.04
4742669,0,0.01
4742669,0,0.11
4742669,0,0.01
4742669,0,0.05
4742669,0,0.0
4742669,0,0.04
4742669,0,0.09
4742669,0,0.04
4742669,0,0.09
4742669,0,0.0
4742669,0,0.04
4742669,0,0.04
4742669,0,0.03
4742669,0,0.04
4742669,0,0.03
4742669,0,0.02
4742669,0,0.28
4742669,0,0.03
4742669,0,0.15
4742669,0,0.0
4742669,0,0.16
4742669,0,0.0
4742669,0,0.01
4742669,0,0.02
4742669,0,0.0
4742669,0,0.0
4742669,0,0.03
4742669,0,0.0
4742669,0,0.24
4742669,0,0.03
4742669,0,0.04
4742669,0,0.0
4742669,0,0.06
4742669,0,0.24
4742669,0,0.04
4742669,0,0.14
4742669,0,0.0
4742669,0,0.36
4742669,0,0.13
4742669,0,0.03
4742669,0,0.06
4742669,0,0.06
4742669,0,0.02
4742669,0,0.11
4742669,0,0.03
4742669,0,0.2
4742669,0,0.07
4742669,0,0.02
4742669,0,0.2
4742669,0,0.03
4742669,0,0.17
4742669,0,0.03
4742669,0,0.22
4742669,0,0.04
4742669,0,0.13
4742669,0,0.08
4742669,0,0.08
4742669,0,0.01
4742669,0,0.23
4742669,0,0.07
4742669,0,0.04
4752865,0,0.02
4752865,0,0.02
4752865,0,0.0
4752865,0,0.04
4752865,0,0.09
4752865,0,0.11
4752865,0,0.02
4752865,0,0.02
4752865,0,0.02
4752865,0,0.02
4752865,0,0.25
4752865,0,0.03
4752865,0,0.24
4752865,0,0.08
4752865,0,0.05
4752865,0,0.02
4752865,0,0.04
4752865,0,0.07
4752865,0,0.0
4752865,0,0.22
4752865,0,0.15
4752865,0,0.05
4752865,0,0.24
4752865,0,0.02
4752865,0,0.0
4752865,0,0.12
4752865,0,0.18
4752865,0,0.16
4752865,0,0.02
4752865,0,0.05
4752865,0,0.0
4752865,0,0.17
4752865,0,0.04
4752865,0,0.0
4752865,0,0.0
4752865,0,0.1
4752865,0,0.1
4752865,0,0.19
4752865,0,0.14
4752865,0,0.16
4752865,0,0.04
4752865,0,0.0
4752865,0,0.21
4752865,0,0.01
4752865,0,0.06
4752865,0,0.0
4752865,0,0.04
4752865,0,0.21
4752865,0,0.0
4752865,0,0.0
4752865,0,0.01
4752865,0,0.0
4752865,0,0.0
4752865,0,0.16
4752865,0,0.09
4752865,0,0.02
4752865,0,0.04
4752865,0,0.03
4752865,0,0.05
4752865,0,0.05
4752865,0,0.29
4752865,0,0.01
4752865,0,0.0
4752865,0,0.07
4752865,0,0.04
4752865,0,0.16
4752865,0,0.04
4752865,0,0.03
4752865,0,0.05
4752865,0,0.02
4752865,0,0.0
4752865,0,0.03
4752865,0,0.18
4752865,0,0.02
4752865,0,0.0
4752865,0,0.18
4752865,0,0.02
4752865,0,0.21
4752865,0,0.02
4752865,0,0.16
4752865,0,0.04
4752865,0,0.34
4752865,0,0.06
4752865,0,0.17
4752865,0,0.19
4752865,0,0.02
4752865,0,0.0
4752865,0,0.04
4752865,0,0.1
4752865,0,0.3
4752865,0,0.02
4752865,0,0.04
4752865,0,0.0
4752865,0,0.04
4752865,0,0.26
4752865,0,0.09
4752865,0,0.22
4752865,0,0.06
4752865,0,0.0
4752865,0,0.11
4752865,0,0.0
4752865,0,0.09
4752865,0,0.06
4752865,0,0.29
4752865,0,0.17
4752865,0,0.02
4752865,0,0.12
4752865,0,0.1
4752865,0,0.01
4752865,0,0.06
4752865,0,0.09
4752865,0,0.09
4752865,0,0.01
4752865,0,0.08
4752865,0,0.06
4752865,0,0.26
4752865,0,0.15
4752865,0,0.11
4752865,0,0.02
4752865,0,0.0
4752865,0,0.05
4752865,0,0.33
4752865,0,0.09
4752865,0,0.0
4752865,0,0.19
4752865,0,0.09
4752865,0,0.01
4752865,0,0.18
4752865,0,0.12
4752865,0,0.01
4752865,0,0.18
4752865,0,0.0
4752865,0,0.1
4752865,0,0.13
4752865,0,0.02
4752865,0,0.02
4752865,0,0.1
4752865,0,0.03
4752865,0,0.04
4752865,0,0.05
4752865,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.12
4755196,0,0.06
4755196,0,0.0
4755196,0,0.16
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.0
4755196,0,0.03
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.04
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,1,0.59
4755196,0,0.0
4755196,0,0.21
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.05
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.15
4755196,0,0.09
4755196,0,0.1
4755196,0,0.02
4755196,0,0.06
4755196,0,0.01
4755196,0,0.02
4755196,0,0.06
4755196,0,0.2
4755196,0,0.05
4755196,0,0.01
4755196,0,0.12
4755196,0,0.05
4755196,0,0.0
4755196,0,0.03
4755196,0,0.04
4755196,0,0.01
4755196,0,0.1
4755196,0,0.1
4755196,0,0.05
4755196,0,0.02
4755196,0,0.03
4755196,0,0.06
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,1,0.92
4755196,0,0.14
4755196,0,0.01
4755196,0,0.02
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.01
4755196,0,0.0
4755196,0,0.13
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.02
4755196,0,0.02
4755196,0,0.0
4755196,0,0.02
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.01
4755196,0,0.01
4755196,0,0.0
4755196,1,0.64
4755196,0,0.01
4755196,0,0.14
4755196,0,0.02
4755196,0,0.0
4755196,0,0.08
4755196,0,0.04
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.02
4755196,0,0.0
4755196,0,0.01
4755196,0,0.04
4755196,0,0.01
4755196,0,0.01
4755196,0,0.05
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.05
4755196,0,0.11
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.12
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.02
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.03
4755196,0,0.0
4755196,0,0.04
4755196,0,0.01
4755196,0,0.01
4755196,0,0.02
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.03
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.02
4755196,0,0.0
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.0
4755196,0,0.01
4755196,0,0.01
4755196,0,0.03
4755196,0,0.0
4755196,0,0.0
4755196,0,0.01
4755196,0,0.02
4755196,0,0.0
4755196,0,0.0
4755196,0,0.06
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.02
4756192,0,0.0
4756192,0,0.01
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.1
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.06
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.01
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.03
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.03
4756192,0,0.03
4756192,0,0.01
4756192,0,0.03
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.06
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.02
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.02
4756192,0,0.02
4756192,0,0.05
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.05
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.05
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.04
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.01
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.02
4756192,0,0.04
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.02
4756192,0,0.05
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.05
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.04
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.01
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.01
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.08
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.03
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
