orderID,subject_gla,subject_lot_size,subject_bedrooms,subject_bathrooms,subject_property_type,subject_stories,subject_effective_date,rank,probability_score,candidate_gla,candidate_lot_size,candidate_bedrooms,candidate_bathrooms,candidate_property_type,candidate_stories,candidate_sale_date,gla_difference,lot_size_difference,bedroom_difference,bathroom_difference,is_same_property_type,is_same_storey_type,sold_within_90_days,sold_within_180_days
4762406,3332.0,42495.0,5.0,2.5,Detached,1.5 Storey,2025-04-17,1,0.48399999737739563,644.0,30811.0,3.0,1.5,Detached,1.5 Storey,2024-12-11,2688.0,11684.0,2.0,1.0,1.0,1.0,0,1
4762406,3332.0,42495.0,5.0,2.5,Detached,1.5 Storey,2025-04-17,2,0.1770000010728836,1522.0,54014.0,4.0,1.5,Detached,1.5 Storey,2025-01-03,1810.0,11519.0,1.0,1.0,1.0,1.0,0,1
4762406,3332.0,42495.0,5.0,2.5,Detached,1.5 Storey,2025-04-17,3,0.09300000220537186,1504.0,49455.0,3.0,2.0,Detached,1 Storey,2024-10-28,1828.0,6960.0,2.0,0.5,1.0,0.0,0,1
4762597,1044.0,,3.0,1.5,Townhouse,2 Storey,2025-04-11,1,0.024000000208616257,1100.0,,3.0,1.0,Condominium,2 Storey,2025-02-05,56.0,,0.0,0.5,0.0,1.0,1,1
4762597,1044.0,,3.0,1.5,Townhouse,2 Storey,2025-04-11,2,0.012000000104308128,1252.0,3775.5,3.0,1.5,Semi Detached,2 Storey,2025-01-29,208.0,,0.0,0.0,0.0,1.0,1,1
4762597,1044.0,,3.0,1.5,Townhouse,2 Storey,2025-04-11,3,0.009999999776482582,1100.0,,3.0,2.0,Condominium,2 Storey,2025-02-14,56.0,,0.0,0.5,0.0,1.0,1,1
4762739,1500.0,72745.0,3.0,2.5,Detached,1.5 Storey,2025-04-17,1,0.8550000190734863,1130.0,35810.0,2.0,2.0,Detached,1.5 Storey,2025-04-04,370.0,36935.0,1.0,0.5,1.0,1.0,1,1
4762739,1500.0,72745.0,3.0,2.5,Detached,1.5 Storey,2025-04-17,2,0.13699999451637268,1100.0,21446.0,3.0,2.0,Detached,2 Storey,2024-12-13,400.0,51299.0,0.0,0.5,1.0,0.0,0,1
4762739,1500.0,72745.0,3.0,2.5,Detached,1.5 Storey,2025-04-17,3,0.10700000077486038,1092.0,29832.0,3.0,2.0,Detached,Split Level,2024-12-09,408.0,42913.0,0.0,0.5,1.0,0.0,0,1
4763065,3000.0,20174.0,4.0,2.5,Detached,2 Storey,2025-05-01,1,0.7639999985694885,2600.0,3978.0,4.0,3.5,Detached,2 Storey,2025-03-24,400.0,16196.0,0.0,1.0,1.0,1.0,1,1
4763065,3000.0,20174.0,4.0,2.5,Detached,2 Storey,2025-05-01,2,0.6620000004768372,3420.0,5733.0,4.0,3.5,Detached,2 Storey,2025-02-21,420.0,14441.0,0.0,1.0,1.0,1.0,1,1
4763065,3000.0,20174.0,4.0,2.5,Detached,2 Storey,2025-05-01,3,0.6539999842643738,2496.0,15456.0,5.0,2.5,Detached,2 Storey,2025-01-17,504.0,4718.0,1.0,0.0,1.0,1.0,0,1
4763086,1283.0,54450.0,2.0,3.0,Detached,Bungalow,2025-04-15,1,0.6159999966621399,1975.0,3100.0,3.0,3.0,Detached,2 Storey,2025-01-21,692.0,51350.0,1.0,0.0,1.0,0.0,1,1
4763086,1283.0,54450.0,2.0,3.0,Detached,Bungalow,2025-04-15,2,0.6029999852180481,1750.0,386097.0,3.0,3.0,Detached,Bungalow,2025-03-07,467.0,331647.0,1.0,0.0,1.0,1.0,1,1
4763086,1283.0,54450.0,2.0,3.0,Detached,Bungalow,2025-04-15,3,0.40700000524520874,1522.0,8800.0,2.0,3.0,Detached,,2025-01-31,239.0,45650.0,0.0,0.0,1.0,,1,1
4763087,1530.0,,3.0,2.0,Condominium,1 Storey,2025-04-17,1,0.7390000224113464,1553.0,,2.0,2.0,Condominium,1 Storey,2025-02-18,23.0,,1.0,0.0,1.0,1.0,1,1
4763087,1530.0,,3.0,2.0,Condominium,1 Storey,2025-04-17,2,0.6370000243186951,1582.0,,3.0,2.0,Condominium,1 Storey,2025-05-13,52.0,,0.0,0.0,1.0,1.0,1,1
4763087,1530.0,,3.0,2.0,Condominium,1 Storey,2025-04-17,3,0.3529999852180481,1510.0,,2.0,2.0,Condominium,,2025-05-09,20.0,,1.0,0.0,1.0,,1,1
4763606,1634.0,,4.0,2.5,Townhouse,2 Storey,2025-04-17,1,0.7559999823570251,1450.0,2750.0,3.0,2.0,Townhouse,2 Storey,2025-03-07,184.0,,1.0,0.5,1.0,1.0,1,1
4763606,1634.0,,4.0,2.5,Townhouse,2 Storey,2025-04-17,2,0.25,1200.0,,3.0,1.5,Townhouse,2 Storey,2025-02-14,434.0,,1.0,1.0,1.0,1.0,1,1
4763606,1634.0,,4.0,2.5,Townhouse,2 Storey,2025-04-17,3,0.008999999612569809,1672.0,25675.0,3.0,0.0,Townhouse,2 Storey,2025-01-29,38.0,,1.0,2.5,1.0,1.0,1,1
4763898,1170.0,7541.0,2.0,1.5,Detached,1.5 Storey,2025-04-23,1,0.921999990940094,1215.0,10030.0,3.0,1.0,Detached,Bungalow,2025-01-31,45.0,2489.0,1.0,0.5,1.0,0.0,1,1
4763898,1170.0,7541.0,2.0,1.5,Detached,1.5 Storey,2025-04-23,2,0.8960000276565552,1152.0,5000.0,3.0,1.0,Detached,2 Storey,2025-04-21,18.0,2541.0,1.0,0.5,1.0,0.0,1,1
4763898,1170.0,7541.0,2.0,1.5,Detached,1.5 Storey,2025-04-23,3,0.6729999780654907,1524.0,6000.0,4.0,1.5,Detached,2 Storey,2025-02-19,354.0,1541.0,2.0,0.0,1.0,0.0,1,1
4764028,1822.0,911.0,3.0,2.5,Townhouse,3+ Storey,2025-04-16,1,0.012000000104308128,1750.0,1800.0,6.0,0.0,Townhouse,3 Storey,2025-04-08,72.0,889.0,3.0,2.5,1.0,0.0,1,1
4764028,1822.0,911.0,3.0,2.5,Townhouse,3+ Storey,2025-04-16,2,0.00800000037997961,2644.0,1980.0,5.0,0.0,Townhouse,3 Storey,2025-01-25,822.0,1069.0,2.0,2.5,1.0,0.0,1,1
4764028,1822.0,911.0,3.0,2.5,Townhouse,3+ Storey,2025-04-16,3,0.007000000216066837,2817.0,1980.0,5.0,3.0,Townhouse,3 Storey,2025-01-25,995.0,1069.0,2.0,0.5,1.0,0.0,1,1
4764094,1746.0,6825.0,3.0,2.5,Detached,Split Level,2025-04-16,1,0.5669999718666077,1916.0,16865.0,4.0,3.0,Detached,Split Level,2025-04-02,170.0,10040.0,1.0,0.5,1.0,1.0,1,1
4764094,1746.0,6825.0,3.0,2.5,Detached,Split Level,2025-04-16,2,0.3190000057220459,1621.0,5200.0,4.0,3.5,Detached,2 Storey,2025-04-15,125.0,1625.0,1.0,1.0,1.0,0.0,1,1
4764094,1746.0,6825.0,3.0,2.5,Detached,Split Level,2025-04-16,3,0.27000001072883606,1110.0,6692.0,3.0,2.0,Detached,Split Level,2025-03-20,636.0,133.0,0.0,0.5,1.0,1.0,1,1
4764103,1602.0,3694.0,2.0,3.0,Semi Detached,2 Storey,2025-04-16,1,0.3240000009536743,1561.0,3872.0,3.0,0.0,Detached,2 Storey,2025-02-27,41.0,178.0,1.0,3.0,0.0,1.0,1,1
4764103,1602.0,3694.0,2.0,3.0,Semi Detached,2 Storey,2025-04-16,2,0.035999998450279236,2673.0,3875.0,4.0,0.0,Detached,2 Storey,2025-03-14,1071.0,181.0,2.0,3.0,0.0,1.0,1,1
4764103,1602.0,3694.0,2.0,3.0,Semi Detached,2 Storey,2025-04-16,3,0.03200000151991844,2750.0,4000.0,5.0,0.0,Detached,2 Storey,2025-03-24,1148.0,306.0,3.0,3.0,0.0,1.0,1,1
4765154,1840.0,7007.0,4.0,2.5,Detached,Split Level,2025-04-22,1,0.9620000123977661,1750.0,4888.0,3.0,2.0,Detached,Split Level,2025-03-05,90.0,2119.0,1.0,0.5,1.0,1.0,1,1
4765154,1840.0,7007.0,4.0,2.5,Detached,Split Level,2025-04-22,2,0.11800000071525574,900.0,8250.0,2.0,2.0,Detached,Bungalow Raised,2025-01-25,940.0,1243.0,2.0,0.5,1.0,0.0,1,1
4765154,1840.0,7007.0,4.0,2.5,Detached,Split Level,2025-04-22,3,0.08900000154972076,2250.0,6540.0,4.0,0.0,Detached,2 Storey,2025-01-30,410.0,467.0,0.0,2.5,1.0,0.0,1,1
4765502,1845.0,10570.0,4.0,1.5,Detached,1.5 Storey,2025-04-22,1,0.8029999732971191,1379.0,5076.0,3.0,2.0,Detached,Bungalow,2024-12-14,466.0,5494.0,1.0,0.5,1.0,0.0,0,1
4765502,1845.0,10570.0,4.0,1.5,Detached,1.5 Storey,2025-04-22,2,0.017000000923871994,1325.0,,3.0,0.0,Detached,Split Level,2025-01-14,520.0,,1.0,1.5,1.0,0.0,0,1
4765502,1845.0,10570.0,4.0,1.5,Detached,1.5 Storey,2025-04-22,3,0.008999999612569809,900.0,,3.0,0.0,Detached,Split Level,2024-11-28,945.0,,1.0,1.5,1.0,0.0,0,1
4765899,1488.0,3685.0,3.0,3.5,Detached,2 Storey,2025-04-16,1,0.8560000061988831,1807.0,4200.0,3.0,3.0,Detached,2 Storey,2025-02-24,319.0,515.0,0.0,0.5,1.0,1.0,1,1
4765899,1488.0,3685.0,3.0,3.5,Detached,2 Storey,2025-04-16,2,0.2549999952316284,1439.0,3434.0,3.0,3.0,Detached,2 Storey,2025-02-07,49.0,251.0,0.0,0.5,1.0,1.0,1,1
4765899,1488.0,3685.0,3.0,3.5,Detached,2 Storey,2025-04-16,3,0.12999999523162842,1300.0,8625.0,2.0,3.0,Detached,Bungalow Raised,2025-02-10,188.0,4940.0,1.0,0.5,1.0,0.0,1,1
4765948,2131.0,6864.0,3.0,3.5,Triplex,2 Storey,2025-04-24,1,0.0560000017285347,1700.0,8840.0,6.0,2.5,Detached,2 Storey,2025-02-14,431.0,1976.0,3.0,1.0,0.0,1.0,1,1
4765948,2131.0,6864.0,3.0,3.5,Triplex,2 Storey,2025-04-24,2,0.017999999225139618,2750.0,122.0,4.0,4.0,Detached,2 Storey,2025-03-11,619.0,6742.0,1.0,0.5,0.0,1.0,1,1
4765948,2131.0,6864.0,3.0,3.5,Triplex,2 Storey,2025-04-24,3,0.004999999888241291,2250.0,4200.0,4.0,3.0,Detached,2 Storey,2025-02-22,119.0,2664.0,1.0,0.5,0.0,1.0,1,1
4766326,1109.0,8398.0,3.0,1.0,Detached,Bungalow,2025-04-23,1,0.9210000038146973,1191.0,6600.0,2.0,2.0,Detached,Bungalow,2025-01-31,82.0,1798.0,1.0,1.0,1.0,1.0,1,1
4766326,1109.0,8398.0,3.0,1.0,Detached,Bungalow,2025-04-23,2,0.9089999794960022,1274.0,6600.0,2.0,0.0,Detached,Bungalow,2025-01-31,165.0,1798.0,1.0,1.0,1.0,1.0,1,1
4766326,1109.0,8398.0,3.0,1.0,Detached,Bungalow,2025-04-23,3,0.6570000052452087,1175.0,5500.0,3.0,2.0,Detached,Bungalow,2025-02-14,66.0,2898.0,0.0,1.0,1.0,1.0,1,1
4766430,1386.0,,3.0,1.5,Condominium,2 Storey,2025-04-23,1,0.718999981880188,1070.0,,2.0,1.5,Condominium,2 Storey,2025-04-16,316.0,,1.0,0.0,1.0,1.0,1,1
4766430,1386.0,,3.0,1.5,Condominium,2 Storey,2025-04-23,2,0.26499998569488525,1280.0,,3.0,1.5,Condominium,1 Storey,2025-02-05,106.0,,0.0,0.0,1.0,0.0,1,1
4766430,1386.0,,3.0,1.5,Condominium,2 Storey,2025-04-23,3,0.24899999797344208,1386.0,,4.0,2.5,Condominium,2 Storey,2025-03-06,0.0,,1.0,1.0,1.0,1.0,1,1
4767066,522.0,,1.0,1.0,High Rise Apartment,1 Storey,2025-04-21,1,0.017000000923871994,614.0,,1.0,1.0,Condominium,,2025-04-29,92.0,,0.0,0.0,0.0,,1,1
4767066,522.0,,1.0,1.0,High Rise Apartment,1 Storey,2025-04-21,2,0.004999999888241291,442.0,,1.0,1.0,Condominium,,2025-02-04,80.0,,0.0,0.0,0.0,,1,1
4767066,522.0,,1.0,1.0,High Rise Apartment,1 Storey,2025-04-21,3,0.004999999888241291,601.0,,1.0,1.0,Condominium,,2025-04-16,79.0,,0.0,0.0,0.0,,1,1
4768014,1607.0,3253.0,3.0,3.5,Detached,2 Storey,2025-04-21,1,0.9589999914169312,1716.0,2346.0,3.0,4.0,Detached,2 Storey,2025-02-12,109.0,907.0,0.0,0.5,1.0,1.0,1,1
4768014,1607.0,3253.0,3.0,3.5,Detached,2 Storey,2025-04-21,2,0.9300000071525574,1646.0,2460.0,3.0,3.0,Detached,2 Storey,2025-01-30,39.0,793.0,0.0,0.5,1.0,1.0,1,1
4768014,1607.0,3253.0,3.0,3.5,Detached,2 Storey,2025-04-21,3,0.5239999890327454,1651.0,4264.0,3.0,3.0,Detached,Bungalow,2025-02-05,44.0,1011.0,0.0,0.5,1.0,0.0,1,1
4768037,2755.0,6452.0,7.0,2.0,Duplex,2 Storey,2025-04-21,1,0.0430000014603138,1300.0,6767.0,3.0,0.0,Detached,1.5 Storey,2025-03-25,1455.0,315.0,4.0,2.0,0.0,0.0,1,1
4768037,2755.0,6452.0,7.0,2.0,Duplex,2 Storey,2025-04-21,2,0.032999999821186066,3250.0,6534.0,6.0,0.0,Detached,2 Storey,2025-02-14,495.0,82.0,1.0,2.0,0.0,1.0,1,1
4768037,2755.0,6452.0,7.0,2.0,Duplex,2 Storey,2025-04-21,3,0.023000000044703484,900.0,6240.0,3.0,0.0,Detached,Bungalow,2025-03-30,1855.0,212.0,4.0,2.0,0.0,0.0,1,1
4768126,1504.0,2899.0,3.0,2.5,Townhouse,2 Storey,2025-04-23,1,0.10599999874830246,2139.0,2646.0,5.0,0.0,Townhouse,2 Storey,2025-02-27,635.0,253.0,2.0,2.5,1.0,1.0,1,1
4768126,1504.0,2899.0,3.0,2.5,Townhouse,2 Storey,2025-04-23,2,0.07599999755620956,1696.0,1960.0,3.0,3.0,Townhouse,2 Storey,2025-02-10,192.0,939.0,0.0,0.5,1.0,1.0,1,1
4768126,1504.0,2899.0,3.0,2.5,Townhouse,2 Storey,2025-04-23,3,0.02199999988079071,1488.0,2592.0,2.0,2.0,Semi Detached,2 Storey,2025-03-04,16.0,307.0,1.0,0.5,0.0,1.0,1,1
4768528,1643.0,2780.0,4.0,2.5,Townhouse,2 Storey,2025-04-24,1,0.9409999847412109,1750.0,1960.0,3.0,3.0,Townhouse,2 Storey,2025-01-31,107.0,820.0,1.0,0.5,1.0,1.0,1,1
4768528,1643.0,2780.0,4.0,2.5,Townhouse,2 Storey,2025-04-24,2,0.8510000109672546,1656.0,2420.0,3.0,3.0,Townhouse,2 Storey,2025-02-09,13.0,360.0,1.0,0.5,1.0,1.0,1,1
4768528,1643.0,2780.0,4.0,2.5,Townhouse,2 Storey,2025-04-24,3,0.7670000195503235,1750.0,114.0,3.0,3.0,Townhouse,2 Storey,2025-03-11,107.0,2666.0,1.0,0.5,1.0,1.0,1,1
4769110,1236.0,,3.0,2.0,Condominium,2 Storey,2025-04-29,1,0.9459999799728394,1135.0,,3.0,2.0,Condominium,2 Storey,2025-03-07,101.0,,0.0,0.0,1.0,1.0,1,1
4769110,1236.0,,3.0,2.0,Condominium,2 Storey,2025-04-29,2,0.9190000295639038,1260.0,,2.0,1.0,Condominium,2 Storey,2025-01-30,24.0,,1.0,1.0,1.0,1.0,1,1
4769110,1236.0,,3.0,2.0,Condominium,2 Storey,2025-04-29,3,0.8920000195503235,1500.0,,4.0,2.0,Condominium,2 Storey,2025-04-15,264.0,,1.0,0.0,1.0,1.0,1,1
4769269,1700.0,53143.2,2.0,2.0,Detached,Bungalow,2025-04-23,1,0.32499998807907104,1550.0,,3.0,2.0,Detached,Bungalow,2025-04-24,150.0,,1.0,0.0,1.0,1.0,1,1
4769269,1700.0,53143.2,2.0,2.0,Detached,Bungalow,2025-04-23,2,0.18799999356269836,1448.0,,5.0,2.5,Detached,Bungalow,2024-11-06,252.0,,3.0,0.5,1.0,1.0,0,1
4769269,1700.0,53143.2,2.0,2.0,Detached,Bungalow,2025-04-23,3,0.14900000393390656,852.0,10824.0,3.0,2.0,Detached,Bungalow,2024-11-29,848.0,42319.2,1.0,0.0,1.0,1.0,0,1
4770115,1992.0,7059.0,3.0,3.0,Detached,Bungalow,2025-04-30,1,0.8830000162124634,1750.0,386097.0,3.0,3.0,Detached,Bungalow,2025-03-07,242.0,379038.0,0.0,0.0,1.0,1.0,1,1
4770115,1992.0,7059.0,3.0,3.0,Detached,Bungalow,2025-04-30,2,0.8119999766349792,1975.0,3100.0,3.0,3.0,Detached,2 Storey,2025-01-21,17.0,3959.0,0.0,0.0,1.0,0.0,0,1
4770115,1992.0,7059.0,3.0,3.0,Detached,Bungalow,2025-04-30,3,0.4749999940395355,2142.0,3300.0,4.0,4.0,Detached,2 Storey,2025-01-27,150.0,3759.0,1.0,1.0,1.0,0.0,0,1
4770310,2242.0,6480.0,3.0,2.5,Detached,2 Storey,2025-04-30,1,0.9139999747276306,1395.0,7200.0,2.0,2.0,Detached,2 Storey,2025-01-28,847.0,720.0,1.0,0.5,1.0,1.0,0,1
4770310,2242.0,6480.0,3.0,2.5,Detached,2 Storey,2025-04-30,2,0.5950000286102295,700.0,6000.0,2.0,1.0,Detached,Bungalow,2025-01-07,1542.0,480.0,1.0,1.5,1.0,0.0,0,1
4770310,2242.0,6480.0,3.0,2.5,Detached,2 Storey,2025-04-30,3,0.3540000021457672,2140.0,3245.0,5.0,3.0,Detached,2 Storey,2025-02-14,102.0,3235.0,2.0,0.5,1.0,1.0,1,1
4771029,2231.68,4477.824,5.0,3.0,Detached,2 Storey,2025-04-28,1,0.4950000047683716,1056.0,2852.0,3.0,2.0,Detached,2 Storey,2025-04-19,1175.68,1625.824,2.0,1.0,1.0,1.0,1,1
4771029,2231.68,4477.824,5.0,3.0,Detached,2 Storey,2025-04-28,2,0.4830000102519989,1923.0,4036.0,5.0,4.5,Detached,2 Storey,2025-03-11,308.68,441.824,0.0,1.5,1.0,1.0,1,1
4771029,2231.68,4477.824,5.0,3.0,Detached,2 Storey,2025-04-28,3,0.3319999873638153,981.0,2820.0,3.0,2.0,Detached,Split Level,2025-02-05,1250.68,1657.824,2.0,1.0,1.0,0.0,1,1
4771097,758.0,,2.0,1.0,Condominium,1 Storey,2025-04-25,1,0.0560000017285347,950.0,,2.0,2.0,Condominium,,2025-01-07,192.0,,0.0,1.0,1.0,,0,1
4771097,758.0,,2.0,1.0,Condominium,1 Storey,2025-04-25,2,0.0560000017285347,950.0,,2.0,0.0,Condominium,,2025-01-07,192.0,,0.0,1.0,1.0,,0,1
4771097,758.0,,2.0,1.0,Condominium,1 Storey,2025-04-25,3,0.02800000086426735,550.0,,1.0,1.0,Condominium,,2025-02-08,208.0,,1.0,0.0,1.0,,1,1
4771641,2115.0,2744.8199999999997,4.0,3.5,Detached,3 Storey,2025-04-28,1,0.6470000147819519,2236.0,3369.0,5.0,3.5,Detached,2 Storey,2025-02-23,121.0,624.18,1.0,0.0,1.0,0.0,1,1
4771641,2115.0,2744.8199999999997,4.0,3.5,Detached,3 Storey,2025-04-28,2,0.5569999814033508,2043.0,3225.0,3.0,2.5,Detached,2 Storey,2025-04-12,72.0,480.18,1.0,1.0,1.0,0.0,1,1
4771641,2115.0,2744.8199999999997,4.0,3.5,Detached,3 Storey,2025-04-28,3,0.35499998927116394,2435.0,4287.0,3.0,2.5,Detached,2 Storey,2025-02-12,320.0,1542.18,1.0,1.0,1.0,0.0,1,1
4772017,1149.0,3573.6479999999997,3.0,2.0,Detached,Bi-Level,2025-04-30,1,0.9700000286102295,1189.0,3326.0,5.0,3.0,Detached,Bi-Level,2025-04-25,40.0,247.648,2.0,1.0,1.0,1.0,1,1
4772017,1149.0,3573.6479999999997,3.0,2.0,Detached,Bi-Level,2025-04-30,2,0.8769999742507935,1105.0,4391.0,4.0,2.0,Detached,Bungalow,2025-01-30,44.0,817.352,1.0,0.0,1.0,0.0,1,1
4772017,1149.0,3573.6479999999997,3.0,2.0,Detached,Bi-Level,2025-04-30,3,0.7450000047683716,1245.0,5026.0,4.0,3.0,Detached,Split Level,2025-03-17,96.0,1452.352,1.0,1.0,1.0,0.0,1,1
4772152,1372.0,4101.084,3.0,1.5,Detached,2 Storey,2025-04-25,1,0.9879999756813049,1531.0,4337.0,3.0,2.5,Detached,2 Storey,2025-04-15,159.0,235.916,0.0,1.0,1.0,1.0,1,1
4772152,1372.0,4101.084,3.0,1.5,Detached,2 Storey,2025-04-25,2,0.9879999756813049,1130.0,3466.0,3.0,1.5,Detached,2 Storey,2025-03-08,242.0,635.084,0.0,0.0,1.0,1.0,1,1
4772152,1372.0,4101.084,3.0,1.5,Detached,2 Storey,2025-04-25,3,0.8330000042915344,1030.0,3659.0,,1.5,Detached,2 Storey,2025-03-13,342.0,442.084,,0.0,1.0,1.0,1,1
4773295,1675.0,21780.0,2.0,1.5,Detached,1 Storey,2025-05-02,1,0.6570000052452087,1032.0,23408.0,3.0,1.0,Detached,Bungalow,2025-02-27,643.0,1628.0,1.0,0.5,1.0,0.0,1,1
4773295,1675.0,21780.0,2.0,1.5,Detached,1 Storey,2025-05-02,2,0.4699999988079071,900.0,13821.0,2.0,1.0,Detached,Bungalow,2025-01-10,775.0,7959.0,0.0,0.5,1.0,0.0,0,1
4773295,1675.0,21780.0,2.0,1.5,Detached,1 Storey,2025-05-02,3,0.4490000009536743,888.0,12000.0,2.0,1.0,Detached,Bungalow,2024-12-09,787.0,9780.0,0.0,0.5,1.0,0.0,0,1
4773534,2773.0,217800.0,4.0,2.5,Detached,Split Level,2025-05-02,1,0.19499999284744263,2217.0,27756.0,3.0,2.0,Detached,1.5 Storey,2024-11-14,556.0,190044.0,1.0,0.5,1.0,0.0,0,1
4773534,2773.0,217800.0,4.0,2.5,Detached,Split Level,2025-05-02,2,0.05299999937415123,1300.0,0.0,2.0,1.5,Detached,1.5 Storey,2025-03-21,1473.0,217800.0,2.0,1.0,1.0,0.0,1,1
4773534,2773.0,217800.0,4.0,2.5,Detached,Split Level,2025-05-02,3,0.03700000047683716,1056.0,,1.0,1.5,Detached,,2025-04-08,1717.0,,3.0,1.0,1.0,,1,1
4773833,2304.0,23046.0,4.0,2.0,Detached,2 Storey,2025-04-30,1,0.07699999958276749,1197.0,4998.0,5.0,2.0,Detached,Bungalow Raised,2024-11-03,1107.0,18048.0,1.0,0.0,1.0,0.0,0,1
4773833,2304.0,23046.0,4.0,2.0,Detached,2 Storey,2025-04-30,2,0.007000000216066837,2300.0,8763.0,4.0,0.0,Detached,Bungalow,2024-11-01,4.0,14283.0,0.0,2.0,1.0,0.0,0,1
4773833,2304.0,23046.0,4.0,2.0,Detached,2 Storey,2025-04-30,3,0.0010000000474974513,1410.0,5292.0,4.0,0.0,Detached,Bungalow,2024-11-18,894.0,17754.0,0.0,2.0,1.0,0.0,0,1
4775247,1952.0,10021.284,3.0,2.5,Detached,2 Storey,2025-04-30,1,0.9660000205039978,2129.0,5248.0,4.0,2.5,Detached,2 Storey,2025-04-02,177.0,4773.284,1.0,0.0,1.0,1.0,1,1
4775247,1952.0,10021.284,3.0,2.5,Detached,2 Storey,2025-04-30,2,0.9380000233650208,2058.0,11325.0,3.0,2.5,Detached,2 Storey,2025-02-15,106.0,1303.716,0.0,0.0,1.0,1.0,1,1
4775247,1952.0,10021.284,3.0,2.5,Detached,2 Storey,2025-04-30,3,0.7609999775886536,1561.0,10890.0,3.0,2.5,Detached,2 Storey,2025-04-07,391.0,868.716,0.0,0.0,1.0,1.0,1,1
4775292,2250.0,435600.0,5.0,3.0,Detached,Bungalow,2025-05-02,1,0.6079999804496765,1863.0,582008.0,3.0,2.0,Detached,Bungalow,2024-11-24,387.0,146408.0,2.0,1.0,1.0,1.0,0,1
4775292,2250.0,435600.0,5.0,3.0,Detached,Bungalow,2025-05-02,2,0.3449999988079071,1704.0,452800.0,3.0,2.5,Detached,2 Storey,2024-11-26,546.0,17200.0,2.0,0.5,1.0,0.0,0,1
4775292,2250.0,435600.0,5.0,3.0,Detached,Bungalow,2025-05-02,3,0.289000004529953,2057.0,,3.0,2.0,Detached,Bungalow,2025-04-03,193.0,,2.0,1.0,1.0,1.0,1,1
4775785,2138.0,435600.0,5.0,2.0,Detached,2 Storey,2025-04-30,1,0.9120000004768372,1750.0,70400.0,3.0,2.0,Detached,2 Storey,2025-02-21,388.0,365200.0,2.0,0.0,1.0,1.0,1,1
4775785,2138.0,435600.0,5.0,2.0,Detached,2 Storey,2025-04-30,2,0.8069999814033508,1500.0,38750.0,3.0,2.0,Detached,2 Storey,2025-01-03,638.0,396850.0,2.0,0.0,1.0,1.0,0,1
4775785,2138.0,435600.0,5.0,2.0,Detached,2 Storey,2025-04-30,3,0.32499998807907104,2291.0,,5.0,3.5,Detached,2 Storey,2024-12-20,153.0,,0.0,1.5,1.0,1.0,0,1
4775892,1178.0,,3.0,1.5,Townhouse,2 Storey,2025-04-30,1,0.006000000052154064,1100.0,,2.0,0.0,Condominium,2 Storey,2025-02-27,78.0,,1.0,1.5,0.0,1.0,1,1
4775892,1178.0,,3.0,1.5,Townhouse,2 Storey,2025-04-30,2,0.0020000000949949026,1300.0,,3.0,0.0,Condominium,2 Storey,2025-03-04,122.0,,0.0,1.5,0.0,1.0,1,1
4775892,1178.0,,3.0,1.5,Townhouse,2 Storey,2025-04-30,3,0.0020000000949949026,1100.0,,3.0,0.0,Condominium,2 Storey,2025-02-19,78.0,,0.0,1.5,0.0,1.0,1,1
4776066,2203.0,3702.816,3.0,2.5,Detached,2 Storey,2025-04-30,1,0.9819999933242798,2123.0,3756.0,3.0,2.5,Detached,2 Storey,2025-02-27,80.0,53.184,0.0,0.0,1.0,1.0,1,1
4776066,2203.0,3702.816,3.0,2.5,Detached,2 Storey,2025-04-30,2,0.9309999942779541,2274.0,4165.0,3.0,3.5,Detached,2 Storey,2025-02-14,71.0,462.184,0.0,1.0,1.0,1.0,1,1
4776066,2203.0,3702.816,3.0,2.5,Detached,2 Storey,2025-04-30,3,0.9190000295639038,1989.0,4165.0,3.0,2.5,Detached,2 Storey,2025-02-24,214.0,462.184,0.0,0.0,1.0,1.0,1,1
4776534,3543.1,7524.035999999999,3.0,3.5,Detached,2 Storey,2025-05-02,1,0.3059999942779541,1460.0,5844.0,4.0,2.5,Detached,Bungalow,2025-03-28,2083.1,1680.036,1.0,1.0,1.0,0.0,1,1
4776534,3543.1,7524.035999999999,3.0,3.5,Detached,2 Storey,2025-05-02,2,0.2919999957084656,3550.0,10225.0,3.0,3.0,Detached,2 Storey,2025-05-05,6.9,2700.964,0.0,0.5,1.0,1.0,1,1
4776534,3543.1,7524.035999999999,3.0,3.5,Detached,2 Storey,2025-05-02,3,0.17900000512599945,2314.0,8083.0,4.0,4.5,Detached,Bungalow,2025-04-28,1229.1,558.964,1.0,1.0,1.0,0.0,1,1
4776574,2352.0,4768.0,3.0,3.5,Detached,2 Storey,2025-05-02,1,0.9419999718666077,2123.0,4012.0,3.0,2.5,Detached,2 Storey,2025-04-12,229.0,756.0,0.0,1.0,1.0,1.0,1,1
4776574,2352.0,4768.0,3.0,3.5,Detached,2 Storey,2025-05-02,2,0.8389999866485596,2479.0,4014.0,3.0,2.5,Detached,2 Storey,2025-04-16,127.0,754.0,0.0,1.0,1.0,1.0,1,1
4776574,2352.0,4768.0,3.0,3.5,Detached,2 Storey,2025-05-02,3,0.7170000076293945,2479.0,4014.0,5.0,4.0,Detached,2 Storey,2025-02-16,127.0,754.0,2.0,0.5,1.0,1.0,1,1
